line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
7569,31,6,1 8 10 13 17 20,2,after_1,21,3,24,1,1,21,escaped,1,"(0,1,3)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
7572,31,6,1 8 10 13 27 29,2,after_1,17,5,22,1,1,17,escaped,1,"(3,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7576,31,6,1 8 10 13 17 29,2,after_1,16,7,23,1,1,16,escaped,1,"(5,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7577,31,6,1 8 10 13 20 29,2,after_1,14,5,19,1,1,14,escaped,1,"(3,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7578,31,6,1 3 8 10 13 25,2,after_1,3,19,22,1,1,3,escaped,1,"(18,1,19)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
7590,31,6,1 9 10 19 24 27,3,after_2,4,19,23,1,1,4,escaped,1,"(21,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7604,31,6,1 9 10 16 24 26,2,after_1,6,1,7,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7605,31,6,1 10 16 24 26 27,2,after_1,15,6,21,1,1,15,escaped,1,"(5,1,6)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
7607,31,6,1 3 9 10 17 24,2,after_1,9,1,10,1,1,9,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7611,31,6,1 9 10 17 19 24,3,after_2,3,9,12,1,1,3,escaped,1,"(5,2,9)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
7612,31,6,1 10 17 19 24 27,3,after_2,5,11,16,1,1,5,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7615,31,6,1 10 17 24 26 27,2,after_1,5,11,16,1,1,5,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7616,31,6,1 10 17 19 24 26,3,after_2,12,11,23,1,1,12,escaped,1,"(6,1,13)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
7618,31,6,1 9 10 16 17 24,2,after_1,18,2,20,1,1,18,escaped,1,"(0,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
7619,31,6,1 10 16 17 24 27,2,after_1,7,9,16,1,1,7,escaped,1,"(7,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7625,31,6,1 3 10 19 20 24,3,after_2,9,8,17,1,1,9,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7630,31,6,1 10 20 24 26 27,2,after_1,6,9,15,1,1,6,escaped,1,"(13,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7634,31,6,1 10 16 20 24 27,2,after_1,7,7,14,1,1,7,escaped,1,"(10,1,14)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7637,31,6,1 3 10 17 20 24,2,after_1,16,6,22,1,1,16,escaped,1,"(3,1,6)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
7638,31,6,1 9 10 17 20 24,2,after_1,22,2,24,1,1,22,escaped,1,"(0,1,5)",1,1,18,"(1, 1, 18)",1,"(1, 1, 18)",1
7643,31,6,1 3 9 10 24 29,2,after_1,17,3,20,1,1,17,escaped,1,"(1,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7644,31,6,1 3 10 24 27 29,2,after_1,8,9,17,1,1,8,escaped,1,"(7,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7646,31,6,1 3 10 19 24 29,2,after_1,5,12,17,1,1,5,escaped,1,"(10,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7647,31,6,1 9 10 19 24 29,3,after_2,21,2,23,1,1,21,escaped,1,"(0,1,20)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
7649,31,6,1 3 10 24 26 29,2,after_1,18,2,20,1,1,18,escaped,1,"(3,1,0)",1,1,17,"(1, 1, 17)",1,"(1, 1, 17)",1
7653,31,6,1 3 10 16 24 29,2,after_1,15,6,21,1,1,15,escaped,1,"(3,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7655,31,6,1 10 16 24 27 29,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7657,31,6,1 10 16 24 26 29,2,after_1,13,6,19,1,1,13,escaped,1,"(5,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7658,31,6,1 3 10 17 24 29,2,after_1,17,4,21,1,1,17,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7660,31,6,1 10 17 24 27 29,2,after_1,18,2,20,1,1,18,escaped,1,"(1,1,2)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7661,31,6,1 10 17 19 24 29,2,after_1,3,7,10,1,1,3,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7663,31,6,1 10 16 17 24 29,2,after_1,9,14,23,1,1,9,escaped,1,"(13,1,14)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7664,31,6,1 3 10 20 24 29,2,after_1,17,5,22,1,1,17,escaped,1,"(3,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7665,31,6,1 9 10 20 24 29,2,after_1,17,3,20,1,1,17,escaped,1,"(2,1,3)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7670,31,6,1 10 17 20 24 29,2,after_1,5,1,6,1,1,5,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7671,31,6,1 3 9 10 24 25,2,after_1,15,2,17,1,1,15,escaped,1,"(1,1,2)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7673,31,6,1 9 10 24 25 27,2,after_1,5,15,20,1,1,5,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7678,31,6,1 9 10 24 25 26,2,after_1,10,6,16,1,1,10,escaped,1,"(5,1,6)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7682,31,6,1 9 10 16 24 25,2,after_1,12,7,19,1,1,12,escaped,1,"(2,1,7)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7684,31,6,1 10 16 19 24 25,3,after_2,4,4,8,1,1,4,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7687,31,6,1 9 10 17 24 25,2,after_1,7,1,8,1,1,7,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7691,31,6,1 10 16 17 24 25,2,after_1,14,4,18,1,1,14,escaped,1,"(1,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7692,31,6,1 3 10 20 24 25,2,after_1,16,6,22,1,1,16,escaped,1,"(3,1,6)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
7693,31,6,1 9 10 20 24 25,2,after_1,15,2,17,1,1,15,escaped,1,"(1,1,2)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7694,31,6,1 10 20 24 25 27,2,after_1,7,9,16,1,1,7,escaped,1,"(6,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7699,31,6,1 3 10 24 25 29,2,after_1,7,8,15,1,1,7,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7700,31,6,1 9 10 24 25 29,2,after_1,7,9,16,1,1,7,escaped,1,"(8,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7701,31,6,1 10 24 25 27 29,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,20)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7703,31,6,1 10 24 25 26 29,2,after_1,21,1,22,1,1,21,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7707,31,6,1 3 9 10 13 24,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
7709,31,6,1 9 10 13 24 27,2,after_1,8,5,13,1,1,8,escaped,1,"(7,1,2)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7711,31,6,1 9 10 13 19 24,3,after_2,3,6,9,1,1,3,escaped,1,"(11,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7715,31,6,1 10 13 24 26 27,2,after_1,5,14,19,1,1,5,escaped,1,"(15,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7716,31,6,1 10 13 19 24 26,3,after_2,15,4,19,1,1,15,escaped,1,"(0,1,4)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
7718,31,6,1 9 10 13 16 24,2,after_1,12,6,18,1,1,12,escaped,1,"(4,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7719,31,6,1 10 13 16 24 27,2,after_1,7,6,13,1,1,7,escaped,1,"(9,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7720,31,6,1 10 13 16 19 24,3,after_2,3,12,15,1,1,3,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7722,31,6,1 3 10 13 17 24,2,after_1,12,10,22,1,1,12,escaped,1,"(7,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7723,31,6,1 9 10 13 17 24,2,after_1,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7724,31,6,1 10 13 17 24 27,2,after_1,5,14,19,1,1,5,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7728,31,6,1 3 10 13 20 24,2,after_1,16,6,22,1,1,16,escaped,1,"(3,1,6)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
7730,31,6,1 10 13 20 24 27,2,after_1,5,15,20,1,1,5,escaped,1,"(16,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7735,31,6,1 3 10 13 24 29,2,after_1,10,2,12,1,1,10,escaped,1,"(9,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7741,31,6,1 10 13 17 24 29,2,after_1,11,13,24,1,1,11,escaped,1,"(11,1,13)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7742,31,6,1 10 13 20 24 29,2,after_1,17,2,19,1,1,17,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7744,31,6,1 9 10 13 24 25,2,after_1,11,8,19,1,1,11,escaped,1,"(3,1,8)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7745,31,6,1 10 13 24 25 27,2,after_1,5,14,19,1,1,5,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7748,31,6,1 10 13 16 24 25,2,after_1,14,4,18,1,1,14,escaped,1,"(0,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7751,31,6,1 10 13 24 25 29,2,after_1,7,9,16,1,1,7,escaped,1,"(8,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7754,31,6,1 8 9 10 24 27,2,after_1,4,11,15,1,1,4,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7756,31,6,1 8 9 10 19 24,2,after_1,3,6,9,1,1,3,escaped,1,"(11,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7758,31,6,1 3 8 10 24 26,2,after_1,5,7,12,1,1,5,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7759,31,6,1 8 9 10 24 26,2,after_1,9,9,18,1,1,9,escaped,1,"(6,1,9)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7760,31,6,1 8 10 24 26 27,2,after_1,5,14,19,1,1,5,escaped,1,"(15,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7763,31,6,1 8 9 10 16 24,2,after_1,9,9,18,1,1,9,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7765,31,6,1 8 10 16 19 24,3,after_2,3,6,9,1,1,3,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7766,31,6,1 8 10 16 24 26,3,after_2,11,5,16,1,1,11,escaped,1,"(4,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7768,31,6,1 8 9 10 17 24,2,after_1,5,6,11,1,1,5,escaped,1,"(3,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7770,31,6,1 8 10 17 19 24,3,after_2,16,3,19,1,1,16,escaped,1,"(2,1,3)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7773,31,6,1 3 8 10 20 24,2,after_1,17,6,23,1,1,17,escaped,1,"(4,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
7774,31,6,1 8 9 10 20 24,2,after_1,11,9,20,1,1,11,escaped,1,"(4,1,9)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7775,31,6,1 8 10 20 24 27,2,after_1,8,6,14,1,1,8,escaped,1,"(3,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7779,31,6,1 8 10 17 20 24,3,after_2,9,4,13,1,1,9,escaped,1,"(1,1,4)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7783,31,6,1 8 10 19 24 29,3,after_2,12,7,19,1,1,12,escaped,1,"(5,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
7789,31,6,1 8 9 10 24 25,2,after_1,18,2,20,1,1,18,escaped,1,"(1,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
7791,31,6,1 8 10 19 24 25,3,after_2,9,7,16,1,1,9,escaped,1,"(4,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7792,31,6,1 8 10 24 25 26,2,after_1,10,3,13,1,1,10,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7793,31,6,1 8 10 16 24 25,2,after_1,21,1,22,1,1,21,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7794,31,6,1 8 10 17 24 25,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7796,31,6,1 8 10 24 25 29,2,after_1,6,10,16,1,1,6,escaped,1,"(9,1,10)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
7798,31,6,1 8 9 10 13 24,2,after_1,11,8,19,1,1,11,escaped,1,"(3,1,8)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7806,31,6,1 8 10 13 24 25,2,after_1,5,17,22,1,1,5,escaped,1,"(18,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7807,31,6,1 3 9 19 27 30,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7808,31,6,1 3 9 26 27 30,2,after_1,6,1,7,1,1,6,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7814,31,6,1 3 16 19 27 30,2,after_1,8,2,10,1,1,8,escaped,1,"(1,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7817,31,6,1 3 16 26 27 30,2,after_1,11,2,13,1,1,11,escaped,1,"(1,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7820,31,6,1 9 16 19 26 30,2,after_1,5,10,15,1,1,5,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7825,31,6,1 9 17 19 27 30,2,after_1,3,6,9,1,1,3,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7827,31,6,1 3 17 26 27 30,2,after_1,7,10,17,1,1,7,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7831,31,6,1 17 19 26 27 30,3,after_2,6,1,7,1,1,6,escaped,1,"(6,1,7)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7832,31,6,1 3 9 16 17 30,2,after_1,13,10,23,1,1,13,escaped,1,"(9,1,10)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
7833,31,6,1 3 16 17 27 30,2,after_1,10,5,15,1,1,10,escaped,1,"(3,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7835,31,6,1 3 16 17 19 30,3,after_2,4,13,17,1,1,4,escaped,1,"(12,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7837,31,6,1 16 17 19 27 30,3,after_2,4,13,17,1,1,4,escaped,1,"(12,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7839,31,6,1 9 16 17 26 30,2,after_1,8,9,17,1,1,8,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7843,31,6,1 3 9 19 20 30,3,after_2,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7844,31,6,1 3 19 20 27 30,3,after_2,4,14,18,1,1,4,escaped,1,"(13,1,14)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7845,31,6,1 9 19 20 27 30,3,after_2,3,6,9,1,1,3,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7849,31,6,1 3 19 20 26 30,3,after_2,7,8,15,1,1,7,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7852,31,6,1 3 9 16 20 30,2,after_1,13,11,24,1,1,13,escaped,1,"(9,1,11)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7857,31,6,1 16 19 20 27 30,3,after_2,3,4,7,1,1,3,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7863,31,6,1 3 17 20 27 30,2,after_1,5,14,19,1,1,5,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7864,31,6,1 9 17 20 27 30,3,after_2,5,10,15,1,1,5,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7866,31,6,1 9 17 19 20 30,3,after_2,5,11,16,1,1,5,escaped,1,"(13,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7874,31,6,1 16 17 20 27 30,3,after_2,5,11,16,1,1,5,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7878,31,6,1 3 9 19 29 30,3,after_2,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7880,31,6,1 9 19 27 29 30,3,after_2,9,14,23,1,1,9,escaped,1,"(12,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7885,31,6,1 9 19 26 29 30,3,after_2,18,1,19,1,1,18,escaped,1,"(0,1,1)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
7886,31,6,1 19 26 27 29 30,2,after_1,3,9,12,1,1,3,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7887,31,6,1 3 9 16 29 30,2,after_1,16,3,19,1,1,16,escaped,1,"(1,1,3)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
7898,31,6,1 3 17 27 29 30,2,after_1,8,4,12,1,1,8,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7901,31,6,1 9 17 19 29 30,3,after_2,11,4,15,1,1,11,escaped,1,"(1,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7905,31,6,1 17 26 27 29 30,2,after_1,11,6,17,1,1,11,escaped,1,"(3,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
7906,31,6,1 17 19 26 29 30,3,after_2,4,13,17,1,1,4,escaped,1,"(12,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7907,31,6,1 3 16 17 29 30,2,after_1,12,12,24,1,1,12,escaped,1,"(10,1,12)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7910,31,6,1 16 17 19 29 30,3,after_2,3,4,7,1,1,3,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7913,31,6,1 3 20 27 29 30,2,after_1,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7922,31,6,1 3 16 20 29 30,2,after_1,12,2,14,1,1,12,escaped,1,"(1,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
7923,31,6,1 9 16 20 29 30,2,after_1,4,15,19,1,1,4,escaped,1,"(11,3,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7927,31,6,1 3 17 20 29 30,2,after_1,18,1,19,1,1,18,escaped,1,"(0,1,1)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
7932,31,6,1 16 17 20 29 30,2,after_1,21,2,23,1,1,21,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7935,31,6,1 3 19 25 27 30,2,after_1,21,2,23,1,1,21,escaped,1,"(0,1,2)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
7936,31,6,1 9 19 25 27 30,3,after_2,3,5,8,1,1,3,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7939,31,6,1 9 25 26 27 30,2,after_1,11,8,19,1,1,11,escaped,1,"(4,1,8)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7940,31,6,1 3 19 25 26 30,3,after_2,18,5,23,1,1,18,escaped,1,"(0,1,21)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7941,31,6,1 9 19 25 26 30,3,after_2,5,9,14,1,1,5,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7943,31,6,1 3 9 16 25 30,2,after_1,12,4,16,1,1,12,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7946,31,6,1 3 16 19 25 30,3,after_2,6,8,14,1,1,6,escaped,1,"(6,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
7947,31,6,1 9 16 19 25 30,3,after_2,5,7,12,1,1,5,escaped,1,"(6,1,7)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
7952,31,6,1 16 19 25 26 30,3,after_2,5,11,16,1,1,5,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7955,31,6,1 9 17 25 27 30,2,after_1,5,10,15,1,1,5,escaped,1,"(6,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7956,31,6,1 3 17 19 25 30,3,after_2,5,13,18,1,1,5,escaped,1,"(15,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7957,31,6,1 9 17 19 25 30,3,after_2,14,6,20,1,1,14,escaped,1,"(0,1,18)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
7960,31,6,1 9 17 25 26 30,2,after_1,8,9,17,1,1,8,escaped,1,"(6,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
7963,31,6,1 3 16 17 25 30,2,after_1,9,8,17,1,1,9,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7965,31,6,1 16 17 25 27 30,2,after_1,5,10,15,1,1,5,escaped,1,"(13,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7966,31,6,1 16 17 19 25 30,3,after_2,15,2,17,1,1,15,escaped,1,"(0,1,2)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
7972,31,6,1 9 19 20 25 30,3,after_2,5,12,17,1,1,5,escaped,1,"(11,2,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7975,31,6,1 9 20 25 26 30,3,after_2,23,1,24,1,1,23,escaped,1,"(0,1,1)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
7979,31,6,1 9 16 20 25 30,2,after_1,5,14,19,1,1,5,escaped,1,"(15,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
7994,31,6,1 19 25 27 29 30,3,after_2,3,9,12,1,1,3,escaped,1,"(10,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
7995,31,6,1 3 25 26 29 30,2,after_1,7,13,20,1,1,7,escaped,1,"(8,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8000,31,6,1 9 16 25 29 30,2,after_1,4,14,18,1,1,4,escaped,1,"(10,3,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8004,31,6,1 3 17 25 29 30,2,after_1,12,12,24,1,1,12,escaped,1,"(10,1,12)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8009,31,6,1 16 17 25 29 30,2,after_1,17,1,18,1,1,17,escaped,1,"(1,1,21)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
8010,31,6,1 3 20 25 29 30,2,after_1,10,2,12,1,1,10,escaped,1,"(0,1,2)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8011,31,6,1 9 20 25 29 30,2,after_1,4,15,19,1,1,4,escaped,1,"(11,3,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8015,31,6,1 16 20 25 29 30,2,after_1,4,15,19,1,1,4,escaped,1,"(11,3,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8020,31,6,1 9 13 19 27 30,2,after_1,3,6,9,1,1,3,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8022,31,6,1 3 13 26 27 30,2,after_1,7,10,17,1,1,7,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8026,31,6,1 13 19 26 27 30,3,after_2,5,9,14,1,1,5,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
