line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
26551,29,7,1 2 3 7 18 21 24,2,after_1,6,4,10,1,1,6,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26552,29,7,1 3 4 7 18 21 24,2,after_1,14,7,21,1,1,14,escaped,1,"(1,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26554,29,7,1 3 7 16 18 21 24,2,after_1,8,1,9,1,1,8,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26558,29,7,1 6 7 16 18 21 24,2,after_1,9,6,15,1,1,9,escaped,1,"(2,1,6)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26559,29,7,1 3 6 7 18 21 24,2,after_1,12,3,15,1,1,12,escaped,1,"(0,1,3)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26560,29,7,1 2 7 12 18 21 24,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
26561,29,7,1 4 7 12 18 21 24,2,after_1,7,8,15,1,1,7,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26562,29,7,1 7 8 12 18 21 24,2,after_1,7,8,15,1,1,7,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26564,29,7,1 3 7 12 18 21 24,2,after_1,9,3,12,1,1,9,escaped,1,"(1,1,3)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26565,29,7,1 6 7 12 18 21 24,2,after_1,12,6,18,1,1,12,escaped,1,"(1,1,6)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26570,29,7,1 4 7 16 18 19 21,2,after_1,15,5,20,1,1,15,escaped,1,"(2,1,17)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
26571,29,7,1 7 8 16 18 19 21,2,after_1,15,5,20,1,1,15,escaped,1,"(2,1,17)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
26574,29,7,1 3 7 8 18 19 21,2,after_1,7,14,21,1,1,7,escaped,1,"(10,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26575,29,7,1 3 7 16 18 19 21,2,after_1,9,2,11,1,1,9,escaped,1,"(7,1,12)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26576,29,7,1 2 6 7 18 19 21,2,after_1,4,10,14,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26578,29,7,1 6 7 8 18 19 21,2,after_1,9,5,14,1,1,9,escaped,1,"(3,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26579,29,7,1 6 7 16 18 19 21,2,after_1,8,7,15,1,1,8,escaped,1,"(4,1,7)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26582,29,7,1 4 7 12 18 19 21,2,after_1,8,11,19,1,1,8,escaped,1,"(9,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26583,29,7,1 7 8 12 18 19 21,2,after_1,8,11,19,1,1,8,escaped,1,"(20,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26584,29,7,1 7 12 16 18 19 21,2,after_1,12,1,13,1,1,12,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26585,29,7,1 3 7 12 18 19 21,2,after_1,9,4,13,1,1,9,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26588,29,7,1 4 7 18 19 21 24,2,after_1,4,13,17,1,1,4,escaped,1,"(12,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26589,29,7,1 7 8 18 19 21 24,2,after_1,4,13,17,1,1,4,escaped,1,"(12,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26590,29,7,1 7 16 18 19 21 24,2,after_1,8,2,10,1,1,8,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26596,29,7,1 4 7 8 9 18 21,2,after_1,11,9,20,1,1,11,escaped,1,"(6,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26598,29,7,1 4 7 9 16 18 21,2,after_1,13,4,17,1,1,13,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26599,29,7,1 7 8 9 16 18 21,2,after_1,11,7,18,1,1,11,escaped,1,"(3,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26600,29,7,1 2 3 7 9 18 21,2,after_1,5,4,9,1,1,5,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26605,29,7,1 4 6 7 9 18 21,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26607,29,7,1 6 7 9 16 18 21,2,after_1,7,12,19,1,1,7,escaped,1,"(11,1,12)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26608,29,7,1 3 6 7 9 18 21,2,after_1,4,5,9,1,1,4,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26609,29,7,1 2 7 9 12 18 21,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26610,29,7,1 4 7 9 12 18 21,2,after_1,4,4,8,1,1,4,escaped,1,"(1,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26611,29,7,1 7 8 9 12 18 21,2,after_1,4,4,8,1,1,4,escaped,1,"(1,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26616,29,7,1 4 7 9 18 21 24,2,after_1,3,18,21,1,1,3,escaped,2,"(16,1,18);(2,1,3)",0,0,0,"(0, 0, 0)",2,"(0, 0, 0)",2
26617,29,7,1 7 8 9 18 21 24,2,after_1,3,18,21,1,1,3,escaped,2,"(16,1,18);(2,1,3)",0,0,0,"(0, 0, 0)",2,"(0, 0, 0)",2
26619,29,7,1 3 7 9 18 21 24,2,after_1,12,8,20,1,1,12,escaped,1,"(4,1,18)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26620,29,7,1 6 7 9 18 21 24,2,after_1,7,5,12,1,1,7,escaped,1,"(0,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26621,29,7,1 7 9 12 18 21 24,2,after_1,7,8,15,1,1,7,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26623,29,7,1 4 7 9 18 19 21,2,after_1,9,5,14,1,1,9,escaped,1,"(2,1,5)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26624,29,7,1 7 8 9 18 19 21,2,after_1,8,11,19,1,1,8,escaped,1,"(20,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26626,29,7,1 3 7 9 18 19 21,2,after_1,4,10,14,1,1,4,escaped,1,"(15,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26628,29,7,1 7 9 12 18 19 21,1,initial,8,11,19,1,1,8,escaped,1,"(20,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26629,29,7,1 7 9 18 19 21 24,2,after_1,13,7,20,1,1,13,escaped,1,"(4,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26634,29,7,1 3 4 8 14 16 21,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26639,29,7,1 2 3 4 6 14 21,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,19)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26640,29,7,1 2 3 6 8 14 21,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26641,29,7,1 3 4 6 8 14 21,1,initial,9,6,15,1,1,9,escaped,1,"(10,1,3)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26642,29,7,1 2 3 6 14 16 21,2,after_1,6,13,19,1,1,6,escaped,1,"(10,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26648,29,7,1 4 8 12 14 16 21,2,after_1,15,4,19,1,1,15,escaped,1,"(5,1,0)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
26649,29,7,1 2 3 4 12 14 21,2,after_1,6,3,9,1,1,6,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26650,29,7,1 2 3 8 12 14 21,2,after_1,6,2,8,1,1,6,escaped,1,"(4,1,0)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26651,29,7,1 3 4 8 12 14 21,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
26656,29,7,1 2 6 8 12 14 21,2,after_1,7,7,14,1,1,7,escaped,1,"(3,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26657,29,7,1 4 6 8 12 14 21,2,after_1,9,1,10,1,1,9,escaped,1,"(8,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26658,29,7,1 2 6 12 14 16 21,2,after_1,3,6,9,1,1,3,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26659,29,7,1 4 6 12 14 16 21,2,after_1,7,13,20,1,1,7,escaped,1,"(11,1,13)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26660,29,7,1 6 8 12 14 16 21,2,after_1,7,13,20,1,1,7,escaped,1,"(12,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26662,29,7,1 3 4 6 12 14 21,2,after_1,7,8,15,1,1,7,escaped,1,"(7,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26663,29,7,1 3 6 8 12 14 21,2,after_1,7,9,16,1,1,7,escaped,1,"(7,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26664,29,7,1 3 6 12 14 16 21,2,after_1,16,4,20,1,1,16,escaped,1,"(2,1,4)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
26666,29,7,1 2 4 14 16 21 24,2,after_1,11,1,12,1,1,11,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26667,29,7,1 2 8 14 16 21 24,2,after_1,9,8,17,1,1,9,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26668,29,7,1 4 8 14 16 21 24,2,after_1,9,11,20,1,1,9,escaped,1,"(5,1,18)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26669,29,7,1 2 3 4 14 21 24,2,after_1,5,4,9,1,1,5,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26670,29,7,1 2 3 8 14 21 24,2,after_1,5,4,9,1,1,5,escaped,1,"(0,1,4)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26671,29,7,1 3 4 8 14 21 24,2,after_1,7,12,19,1,1,7,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26673,29,7,1 3 4 14 16 21 24,2,after_1,7,4,11,1,1,7,escaped,1,"(2,1,4)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26674,29,7,1 3 8 14 16 21 24,2,after_1,7,3,10,1,1,7,escaped,1,"(11,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26676,29,7,1 2 6 8 14 21 24,2,after_1,12,7,19,1,1,12,escaped,1,"(1,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26677,29,7,1 4 6 8 14 21 24,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,17,"(1, 1, 17)",1,"(1, 1, 17)",1
26678,29,7,1 2 6 14 16 21 24,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26679,29,7,1 4 6 14 16 21 24,2,after_1,15,5,20,1,1,15,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26680,29,7,1 6 8 14 16 21 24,2,after_1,15,5,20,1,1,15,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26681,29,7,1 2 3 6 14 21 24,2,after_1,12,5,17,1,1,12,escaped,1,"(4,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26682,29,7,1 3 4 6 14 21 24,2,after_1,7,1,8,1,1,7,escaped,1,"(6,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26684,29,7,1 3 6 14 16 21 24,2,after_1,15,5,20,1,1,15,escaped,1,"(3,1,5)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
26687,29,7,1 4 8 12 14 21 24,2,after_1,7,10,17,1,1,7,escaped,1,"(18,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26689,29,7,1 4 12 14 16 21 24,2,after_1,2,11,13,1,1,2,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26690,29,7,1 8 12 14 16 21 24,2,after_1,2,11,13,1,1,2,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26692,29,7,1 3 4 12 14 21 24,2,after_1,8,7,15,1,1,8,escaped,1,"(4,1,7)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26696,29,7,1 4 6 12 14 21 24,2,after_1,9,2,11,1,1,9,escaped,1,"(0,1,2)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26697,29,7,1 6 8 12 14 21 24,2,after_1,9,2,11,1,1,9,escaped,1,"(4,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26698,29,7,1 6 12 14 16 21 24,2,after_1,9,3,12,1,1,9,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26699,29,7,1 3 6 12 14 21 24,2,after_1,8,7,15,1,1,8,escaped,1,"(3,1,7)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26700,29,7,1 2 4 8 14 19 21,2,after_1,10,6,16,1,1,10,escaped,1,"(5,1,6)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26701,29,7,1 2 4 14 16 19 21,2,after_1,11,2,13,1,1,11,escaped,1,"(0,1,2)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26702,29,7,1 2 8 14 16 19 21,2,after_1,11,2,13,1,1,11,escaped,1,"(4,1,0)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26708,29,7,1 3 4 14 16 19 21,2,after_1,7,13,20,1,1,7,escaped,1,"(10,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26709,29,7,1 3 8 14 16 19 21,2,after_1,7,13,20,1,1,7,escaped,1,"(10,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26710,29,7,1 2 4 6 14 19 21,2,after_1,14,4,18,1,1,14,escaped,1,"(1,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
26712,29,7,1 4 6 8 14 19 21,2,after_1,10,6,16,1,1,10,escaped,1,"(5,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
26714,29,7,1 4 6 14 16 19 21,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26715,29,7,1 6 8 14 16 19 21,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,20)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26719,29,7,1 3 6 14 16 19 21,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
26720,29,7,1 2 4 12 14 19 21,2,after_1,6,3,9,1,1,6,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26721,29,7,1 2 8 12 14 19 21,2,after_1,3,7,10,1,1,3,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26722,29,7,1 4 8 12 14 19 21,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
26724,29,7,1 4 12 14 16 19 21,2,after_1,7,13,20,1,1,7,escaped,1,"(9,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26725,29,7,1 8 12 14 16 19 21,2,after_1,6,5,11,1,1,6,escaped,1,"(1,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26730,29,7,1 2 6 12 14 19 21,2,after_1,7,4,11,1,1,7,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26731,29,7,1 4 6 12 14 19 21,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
26732,29,7,1 6 8 12 14 19 21,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
26733,29,7,1 6 12 14 16 19 21,2,after_1,7,13,20,1,1,7,escaped,1,"(8,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26738,29,7,1 2 14 16 19 21 24,2,after_1,12,2,14,1,1,12,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26741,29,7,1 2 3 14 19 21 24,2,after_1,11,7,18,1,1,11,escaped,1,"(1,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26742,29,7,1 3 4 14 19 21 24,2,after_1,16,3,19,1,1,16,escaped,1,"(0,1,17)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26743,29,7,1 3 8 14 19 21 24,2,after_1,16,3,19,1,1,16,escaped,1,"(0,1,17)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
26745,29,7,1 2 6 14 19 21 24,2,after_1,8,10,18,1,1,8,escaped,1,"(7,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26749,29,7,1 3 6 14 19 21 24,2,after_1,8,9,17,1,1,8,escaped,1,"(6,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26750,29,7,1 2 12 14 19 21 24,2,after_1,5,4,9,1,1,5,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26751,29,7,1 4 12 14 19 21 24,2,after_1,4,8,12,1,1,4,escaped,1,"(9,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26752,29,7,1 8 12 14 19 21 24,2,after_1,5,6,11,1,1,5,escaped,1,"(2,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26753,29,7,1 12 14 16 19 21 24,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26754,29,7,1 3 12 14 19 21 24,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26755,29,7,1 6 12 14 19 21 24,2,after_1,9,10,19,1,1,9,escaped,1,"(7,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26756,29,7,1 2 4 8 9 14 21,2,after_1,13,2,15,1,1,13,escaped,1,"(1,1,2)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26759,29,7,1 4 8 9 14 16 21,2,after_1,7,13,20,1,1,7,escaped,1,"(8,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26760,29,7,1 2 3 4 9 14 21,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
26761,29,7,1 2 3 8 9 14 21,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
26762,29,7,1 3 4 8 9 14 21,2,after_1,8,2,10,1,1,8,escaped,1,"(1,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26767,29,7,1 2 6 8 9 14 21,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26768,29,7,1 4 6 8 9 14 21,2,after_1,12,2,14,1,1,12,escaped,1,"(0,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26770,29,7,1 4 6 9 14 16 21,2,after_1,14,6,20,1,1,14,escaped,1,"(1,1,18)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26771,29,7,1 6 8 9 14 16 21,2,after_1,14,6,20,1,1,14,escaped,1,"(1,1,18)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26772,29,7,1 2 3 6 9 14 21,2,after_1,9,6,15,1,1,9,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26777,29,7,1 2 8 9 12 14 21,2,after_1,4,6,10,1,1,4,escaped,1,"(2,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26780,29,7,1 4 9 12 14 16 21,2,after_1,7,13,20,1,1,7,escaped,1,"(12,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26781,29,7,1 8 9 12 14 16 21,2,after_1,7,13,20,1,1,7,escaped,1,"(12,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26783,29,7,1 3 4 9 12 14 21,2,after_1,11,1,12,1,1,11,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26784,29,7,1 3 8 9 12 14 21,2,after_1,9,1,10,1,1,9,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
26785,29,7,1 3 9 12 14 16 21,2,after_1,8,4,12,1,1,8,escaped,1,"(5,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26786,29,7,1 2 6 9 12 14 21,2,after_1,10,4,14,1,1,10,escaped,1,"(2,1,4)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26788,29,7,1 6 8 9 12 14 21,2,after_1,7,7,14,1,1,7,escaped,1,"(3,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26790,29,7,1 3 6 9 12 14 21,2,after_1,6,3,9,1,1,6,escaped,1,"(10,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26791,29,7,1 2 4 9 14 21 24,2,after_1,4,3,7,1,1,4,escaped,1,"(3,2,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26792,29,7,1 2 8 9 14 21 24,2,after_1,4,3,7,1,1,4,escaped,1,"(3,2,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26793,29,7,1 4 8 9 14 21 24,2,after_1,12,3,15,1,1,12,escaped,1,"(1,1,3)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
26794,29,7,1 2 9 14 16 21 24,2,after_1,4,5,9,1,1,4,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
26795,29,7,1 4 9 14 16 21 24,2,after_1,12,3,15,1,1,12,escaped,1,"(1,1,3)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
26796,29,7,1 8 9 14 16 21 24,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
26797,29,7,1 2 3 9 14 21 24,2,after_1,8,5,13,1,1,8,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26798,29,7,1 3 4 9 14 21 24,2,after_1,7,5,12,1,1,7,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26799,29,7,1 3 8 9 14 21 24,2,after_1,4,2,6,1,1,4,escaped,1,"(4,1,6)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
26800,29,7,1 3 9 14 16 21 24,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
26801,29,7,1 2 6 9 14 21 24,2,after_1,4,3,7,1,1,4,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26802,29,7,1 4 6 9 14 21 24,2,after_1,3,9,12,1,1,3,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26803,29,7,1 6 8 9 14 21 24,2,after_1,9,4,13,1,1,9,escaped,1,"(0,1,4)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26808,29,7,1 8 9 12 14 21 24,2,after_1,5,8,13,1,1,5,escaped,1,"(9,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
26810,29,7,1 3 9 12 14 21 24,2,after_1,11,7,18,1,1,11,escaped,1,"(1,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26811,29,7,1 6 9 12 14 21 24,2,after_1,15,3,18,1,1,15,escaped,1,"(1,1,3)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
26812,29,7,1 2 4 9 14 19 21,2,after_1,4,3,7,1,1,4,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26813,29,7,1 2 8 9 14 19 21,2,after_1,4,4,8,1,1,4,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26815,29,7,1 2 9 14 16 19 21,2,after_1,4,4,8,1,1,4,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26816,29,7,1 4 9 14 16 19 21,1,initial,7,13,20,1,1,7,escaped,1,"(8,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26817,29,7,1 8 9 14 16 19 21,1,initial,7,13,20,1,1,7,escaped,1,"(8,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26819,29,7,1 3 4 9 14 19 21,2,after_1,8,2,10,1,1,8,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26820,29,7,1 3 8 9 14 19 21,2,after_1,8,2,10,1,1,8,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26821,29,7,1 3 9 14 16 19 21,2,after_1,4,4,8,1,1,4,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
26822,29,7,1 2 6 9 14 19 21,2,after_1,10,6,16,1,1,10,escaped,1,"(2,1,6)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
26823,29,7,1 4 6 9 14 19 21,2,after_1,10,6,16,1,1,10,escaped,1,"(4,1,6)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
